Name	sample	TCGA-AB-2803-03	TCGA-AB-2805-03	TCGA-AB-2806-03	TCGA-AB-2808-03	TCGA-AB-2810-03	TCGA-AB-2811-03	TCGA-AB-2812-03	TCGA-AB-2813-03	TCGA-AB-2814-03	TCGA-AB-2815-03	TCGA-AB-2816-03	TCGA-AB-2817-03	TCGA-AB-2818-03	TCGA-AB-2819-03	TCGA-AB-2820-03	TCGA-AB-2821-03	TCGA-AB-2822-03	TCGA-AB-2823-03	TCGA-AB-2824-03	TCGA-AB-2825-03	TCGA-AB-2826-03	TCGA-AB-2828-03	TCGA-AB-2830-03	TCGA-AB-2832-03	TCGA-AB-2833-03	TCGA-AB-2834-03	TCGA-AB-2835-03	TCGA-AB-2836-03	TCGA-AB-2837-03	TCGA-AB-2838-03	TCGA-AB-2839-03	TCGA-AB-2840-03	TCGA-AB-2841-03	TCGA-AB-2842-03	TCGA-AB-2843-03	TCGA-AB-2844-03	TCGA-AB-2845-03	TCGA-AB-2846-03	TCGA-AB-2847-03	TCGA-AB-2848-03	TCGA-AB-2849-03	TCGA-AB-2851-03	TCGA-AB-2853-03	TCGA-AB-2854-03	TCGA-AB-2855-03	TCGA-AB-2856-03	TCGA-AB-2857-03	TCGA-AB-2858-03	TCGA-AB-2859-03	TCGA-AB-2860-03	TCGA-AB-2861-03	TCGA-AB-2862-03	TCGA-AB-2863-03	TCGA-AB-2865-03	TCGA-AB-2866-03	TCGA-AB-2867-03	TCGA-AB-2868-03	TCGA-AB-2869-03	TCGA-AB-2870-03	TCGA-AB-2871-03	TCGA-AB-2872-03	TCGA-AB-2873-03	TCGA-AB-2874-03	TCGA-AB-2875-03	TCGA-AB-2876-03	TCGA-AB-2877-03	TCGA-AB-2878-03	TCGA-AB-2879-03	TCGA-AB-2880-03	TCGA-AB-2881-03	TCGA-AB-2882-03	TCGA-AB-2883-03	TCGA-AB-2884-03	TCGA-AB-2885-03	TCGA-AB-2886-03	TCGA-AB-2887-03	TCGA-AB-2889-03	TCGA-AB-2890-03	TCGA-AB-2891-03	TCGA-AB-2892-03	TCGA-AB-2893-03	TCGA-AB-2894-03	TCGA-AB-2895-03	TCGA-AB-2896-03	TCGA-AB-2897-03	TCGA-AB-2898-03	TCGA-AB-2899-03	TCGA-AB-2900-03	TCGA-AB-2901-03	TCGA-AB-2903-03	TCGA-AB-2904-03	TCGA-AB-2908-03	TCGA-AB-2910-03	TCGA-AB-2911-03	TCGA-AB-2912-03	TCGA-AB-2913-03	TCGA-AB-2914-03	TCGA-AB-2915-03	TCGA-AB-2916-03	TCGA-AB-2917-03	TCGA-AB-2918-03	TCGA-AB-2919-03	TCGA-AB-2920-03	TCGA-AB-2921-03	TCGA-AB-2924-03	TCGA-AB-2925-03	TCGA-AB-2927-03	TCGA-AB-2928-03	TCGA-AB-2929-03	TCGA-AB-2930-03	TCGA-AB-2931-03	TCGA-AB-2932-03	TCGA-AB-2933-03	TCGA-AB-2934-03	TCGA-AB-2935-03	TCGA-AB-2936-03	TCGA-AB-2937-03	TCGA-AB-2938-03	TCGA-AB-2939-03	TCGA-AB-2940-03	TCGA-AB-2941-03	TCGA-AB-2942-03	TCGA-AB-2943-03	TCGA-AB-2944-03	TCGA-AB-2946-03	TCGA-AB-2948-03	TCGA-AB-2949-03	TCGA-AB-2950-03	TCGA-AB-2952-03	TCGA-AB-2954-03	TCGA-AB-2955-03	TCGA-AB-2956-03	TCGA-AB-2959-03	TCGA-AB-2963-03	TCGA-AB-2964-03	TCGA-AB-2965-03	TCGA-AB-2966-03	TCGA-AB-2967-03	TCGA-AB-2969-03	TCGA-AB-2970-03	TCGA-AB-2971-03	TCGA-AB-2972-03	TCGA-AB-2973-03	TCGA-AB-2975-03	TCGA-AB-2976-03	TCGA-AB-2977-03	TCGA-AB-2978-03	TCGA-AB-2979-03	TCGA-AB-2980-03	TCGA-AB-2981-03	TCGA-AB-2983-03	TCGA-AB-2984-03	TCGA-AB-2985-03	TCGA-AB-2986-03	TCGA-AB-2987-03	TCGA-AB-2988-03	TCGA-AB-2990-03	TCGA-AB-2991-03	TCGA-AB-2993-03	TCGA-AB-2994-03	TCGA-AB-2995-03	TCGA-AB-2996-03	TCGA-AB-2998-03	TCGA-AB-2999-03	TCGA-AB-3000-03	TCGA-AB-3002-03	TCGA-AB-3005-03	TCGA-AB-3006-03	TCGA-AB-3007-03	TCGA-AB-3008-03	TCGA-AB-3009-03	TCGA-AB-3011-03	TCGA-AB-3012-03
TDO2-203	ENST00000506181.5	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.3076	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.4659	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.3076	-9.9658	-1.8836	-1.1488	-9.9658	-4.035	-9.9658	-9.9658	-0.3383	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	0.5666	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.458	-9.9658	-9.9658	-3.458	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.458	-9.9658	-9.9658	-1.5522	-1.5522	-3.6259	-9.9658	-3.3076	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.816	-9.9658	-2.8262	-9.9658	-9.9658	-1.9942	-9.9658	-9.9658	-0.8339	-3.816	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-0.5973	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.1714	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.5522	-9.9658	-9.9658	-3.0469	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-0.2671	-9.9658	-9.9658	-2.2447	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.4659	-9.9658	-3.816	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-0.8084	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658
TDO2-204	ENST00000507590.5	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-2.1779	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.1714	-9.9658	-9.9658	-2.0529	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.4659	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.4305	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-1.3921	-2.9324	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.8314	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.5479	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-9.9658	-4.035	-9.9658	-9.9658	-2.8262	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.9379	-1.9942	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.816	-2.0529	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658
TDO2-205	ENST00000509738.1	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.5479	-3.1714	-9.9658	-9.9658	-3.6259	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-2.9324	-9.9658	-9.9658	-2.8262	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.035	-9.9658	-9.9658	-2.8262	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.816	-9.9658	-9.9658	-9.9658	-3.816	-9.9658	-9.9658	-9.9658	-9.9658	-3.816	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.3076	-9.9658	-9.9658	-9.9658	-0.9132	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.2934	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.8314	-3.6259	-9.9658	-9.9658	-9.9658	-3.458	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.458	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.8262	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.035	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.035	-9.9658	-9.9658	-9.9658	-4.035	-2.9324	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658
TDO2-206	ENST00000510293.1	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.1714	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-0.9686	-9.9658	-2.7274	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.114	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-0.5125	-1.9379	-9.9658	-9.9658	-9.9658	-6.5064	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.9942	-9.9658	-2.8262	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.6349	-9.9658	-9.9658	-0.3752	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.1779	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.9379	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.5479	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.3548	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.1779	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.9942	-9.9658	-3.6259	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.5479
TDO2-207	ENST00000512584.5	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-5.5735	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-2.114	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.035	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.5735	-4.035	-9.9658	-9.9658	-3.1714	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-2.3147	-9.9658	-9.9658	-9.9658	-9.9658	-4.2934	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-5.0116	-3.816	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-4.2934	-5.5735	-9.9658	-5.5735	-9.9658	-9.9658	-9.9658	-2.9324	-5.5735	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-2.5479	-5.5735	-9.9658	-6.5064	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-9.9658	-3.1714	-9.9658	-9.9658	-4.6082	-9.9658	-5.0116	-9.9658	-4.6082	-9.9658	-9.9658	-3.1714	-9.9658	-9.9658	-5.5735	-3.6259	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-3.458	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658
TDO2-208	ENST00000536354.2	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.816	-9.9658	-9.9658	-3.1714	-6.5064	-9.9658	-2.0529	-3.458	-2.5479	-9.9658	-1.2142	-9.9658	-9.9658	-2.0529	-9.9658	-9.9658	-3.458	-9.9658	-9.9658	-3.816	-2.1779	-9.9658	-9.9658	-9.9658	-3.458	-9.9658	-3.816	-9.9658	-1.8836	-9.9658	-2.0529	-3.3076	-3.6259	-5.0116	-9.9658	-3.816	-9.9658	-3.1714	-0.5973	-9.9658	-1.9942	2.1766	-2.6349	-1.5951	-3.6259	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-2.3884	-9.9658	-5.0116	-0.7346	-9.9658	-4.6082	-3.6259	-9.9658	-3.458	-9.9658	0.1776	-9.9658	-9.9658	-9.9658	1.0779	-9.9658	-4.6082	-9.9658	-5.0116	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-3.6259	-0.4719	-4.035	-9.9658	-9.9658	-3.0469	-1.7809	-9.9658	-9.9658	-3.0469	-3.3076	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.035	-9.9658	-1.5951	-2.2447	-9.9658	-1.1172	-9.9658	-9.9658	-9.9658	-1.7809	-4.2934	-9.9658	-9.9658	-2.1779	-4.6082	-9.9658	1.4065	-1.9942	-9.9658	-9.9658	-9.9658	-2.5479	-9.9658	-3.816	-3.0469	-5.0116	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-2.3884	-5.0116	-5.0116	-9.9658	-4.6082	-2.3884	-9.9658	-2.1779	-4.2934	-9.9658	-3.458	-9.9658	-9.9658	-2.5479	-0.7588	-5.0116	-1.685	-9.9658	-2.3884	-5.0116	-1.2481	-9.9658	-9.9658	-9.9658	-3.0469	-9.9658	-1.4305	-2.1779	-9.9658	-3.6259	-9.9658	-9.9658	-9.9658	-1.1172	-9.9658	-1.0862	-2.4659	-4.2934	-4.035
TGFB1-201	ENST00000221930.5	4.906	6.4767	5.4125	5.7369	6.626	8.5245	5.9709	7.0335	7.4059	6.7594	7.2095	6.6433	6.9372	5.2457	7.5927	6.3252	6.3214	6.3971	6.6048	7.5831	6.2523	6.5899	6.9034	6.1177	7.0322	6.1175	7.7038	7.4675	7.5718	7.0111	6.9052	5.0295	6.7926	5.954	7.2782	6.2147	6.5685	6.646	6.933	7.3024	5.8873	8.0442	5.9167	6.0959	7.6677	7.8139	6.7735	5.0536	7.8261	6.3252	6.1725	5.7512	5.3118	7.9922	7.7941	6.765	6.1637	6.7028	7.4431	6.9987	5.1248	7.404	6.3829	6.1231	6.2574	5.5274	5.373	6.0246	7.2233	7.0723	7.5792	5.0562	7.2666	7.5599	5.8094	6.6897	6.7768	7.395	7.5215	6.0642	6.9636	4.5796	7.4078	6.6882	5.3512	6.9744	7.0869	7.6495	6.9752	6.2585	5.6197	6.5655	7.3494	6.647	5.5401	5.2888	6.4449	7.4309	6.7884	6.1695	7.2811	6.2202	8.1269	7.1146	6.9712	6.8031	6.7568	7.2538	7.911	6.9205	7.7143	8.0633	6.2565	7.6118	6.2862	6.5561	6.2126	7.8366	7.5165	7.3958	6.5115	6.8866	6.0514	7.4963	6.811	7.0109	6.1655	5.0104	7.7364	7.5207	5.8306	7.1699	6.1593	6.1365	5.4303	6.0685	5.7986	6.738	6.578	6.2325	6.2048	5.3299	6.5389	6.0557	5.9016	7.9931	5.4145	7.8696	4.3392	7.2142	6.8447	6.2752	7.2769	6.3413	7.2871	6.5702	5.4138	5.4967	6.3318	7.1508	6.7378	6.1408	6.2945	4.5928	6.9781	7.0602	5.8827	5.7557	4.9635	7.1906	6.8367	6.4512	5.3653
TGFB1-202	ENST00000597453.1	4.86	4.7597	3.9204	3.9308	4.8714	7.6641	4.2973	5.2762	5.5611	4.9801	5.4293	4.5802	5.8568	2.4386	6.0352	4.8525	4.6041	5.1619	3.5436	5.1425	3.9983	4.034	5.0453	3.8044	4.7247	4.0064	5.2943	5.6671	5.5653	4.5736	5.3903	3.906	4.7635	3.9856	4.6972	4.0375	4.6815	4.773	5.1132	6.1829	5.248	6.0609	4.4588	4.4364	5.331	5.4919	4.3263	3.5779	5.6722	4.1136	4.3039	4.8228	2.3732	5.5632	5.582	5.0879	5.082	4.8885	5.3477	5.4098	4.8177	5.166	4.5318	4.0419	4.4027	5.0926	3.836	4.7258	5.3576	5.1831	6.3747	3.9099	5.7312	5.7471	4.3597	4.9878	4.7442	6.2384	5.3768	3.8866	4.7187	3.4556	5.0968	4.8565	5.0291	5.4456	5.2472	5.4053	4.9727	5.0549	4.1923	4.859	5.0571	4.8817	3.4143	4.391	4.3413	5.1248	4.9045	5.0545	5.5441	4.9041	5.6482	5.6343	5.2913	4.4641	5.4925	5.7312	6.308	5.6517	5.7656	5.6792	3.9403	6.1833	4.6083	5.2419	3.2096	5.5485	5.3317	5.306	4.3979	4.696	4.6387	5.6941	4.7887	5.0955	4.764	3.0358	5.2052	5.4951	4.309	5.3834	4.6525	4.3576	4.2503	4.7247	3.6578	3.9346	4.0584	4.8876	5.213	3.2632	5.0387	4.5553	4.1764	5.51	3.5161	5.3961	2.7972	5.133	5.2803	4.5066	4.2758	4.5742	4.6888	5.0527	4.6136	4.2676	4.7688	5.4307	6.7334	4.3002	5.0197	3.4971	5.0635	6.0605	3.2885	3.6042	3.4778	4.86	4.5374	5.729	4.0558
TGFB1-203	ENST00000598758.5	-9.9658	-0.6416	-0.9406	-0.6193	1.4065	3.8126	-0.3022	1.2815	-0.8339	0.679	-9.9658	-0.5332	0.0718	-9.9658	-0.5543	-0.4521	0.5069	1.3051	-9.9658	-0.1828	-1.2828	-9.9658	1.3956	-2.2447	0.605	-0.6193	1.4228	0.044	-9.9658	0.537	0.24	-9.9658	0.03	-2.5479	-9.9658	-0.5543	-0.4325	0.7146	-0.3022	0.9716	1.5514	0.6332	-0.8339	0.4552	0.2762	-1.1811	-0.7108	-2.3884	-0.4921	0.2762	-1.1172	-1.7809	1.4335	0.517	1.4174	0.688	0.7146	0.1648	0.6969	-0.1828	0.7748	0.7321	1.1117	-0.4325	-0.8339	0.4552	-9.9658	-0.5756	0.4865	0.8961	0.8568	-9.9658	0.9716	1.4228	-0.9686	0.9642	-0.1345	1.6604	0.6239	-0.7588	2.0076	0.099	-9.9658	0.2522	0.2762	1.9859	-1.685	-0.3566	1.4962	-0.4719	0.3115	0.5568	0.044	-1.9379	-0.0574	-1.1172	-0.2845	1.0293	1.0847	-0.0277	-0.0574	2.2237	0.1257	0.8164	1.1577	0.7493	1.1833	2.8076	1.9895	1.9968	1.4011	1.8201	1.1382	1.2815	0.7748	0.9191	-0.7834	2.4225	0.6517	0.0158	0.7832	0.2522	-0.9132	1.46	1.0573	0.1257	-0.0277	-9.9658	1.4547	-0.7346	-9.9658	0.8408	0.8488	-0.9686	-0.013	-9.9658	0.0718	-2.3147	0.3685	0.4761	1.0007	-0.1993	0.6239	0.4447	-1.3548	0.9716	0.4447	0.7321	-2.4659	0.1388	0.044	-1.685	-9.9658	0.0014	0.547	-0.1031	0.1257	-9.9658	-9.9658	0.0014	1.0079	0.24	0.7916	0.2998	-0.1993	2.0535	-1.2481	-9.9658	0.2762	-0.6416	-0.8084	0.6608	-0.1031
TGFB1-204	ENST00000600196.1	0.1776	0.7916	0.9115	1.3225	2.5263	3.7614	0.2881	1.5465	0.6145	2.0218	-9.9658	2.3423	2.2175	-0.8863	3.1637	1.2576	1.0503	1.5998	0.2881	2.4857	0.044	0.6699	2.1798	0.2029	0.6425	1.6785	2.3564	0.03	1.1706	1.5709	1.8996	-0.1031	1.6234	0.2762	2.167	1.8444	1.9527	1.3901	2.036	2.5137	1.2696	1.9675	-0.3383	-0.7108	2.5238	2.3164	1.196	0.7916	1.9749	0.7579	1.4011	1.0573	0.2881	2.4252	2.7868	2.1013	1.4962	1.46	1.9786	1.6649	1.2455	1.9859	1.4962	0.7579	1.412	2.2872	-0.4719	1.8604	0.9716	1.6093	2.3953	0.8082	1.884	2.5163	0.7493	1.8604	0.1388	2.9032	2.4198	1.0915	1.6558	-0.2328	1.0363	1.1833	1.7617	3.1892	2.3843	1.4281	2.8199	1.8524	0.9419	1.4547	1.5165	0.434	0.6145	0.8883	1.6327	0.4657	1.1117	0.8327	2.0912	1.3901	1.3567	1.2333	1.3679	1.0293	2.0569	2.7972	2.9281	0.9568	0.6608	2.8034	1.4911	1.6281	2.0325	1.2209	0.2642	2.6114	1.4808	2.5828	0.6517	0.8883	0.8805	2.2901	1.1577	1.1577	1.6327	0.537	1.674	1.9415	-9.9658	1.5709	0.537	1.9073	-9.9658	-0.4131	0.3907	1.2696	0.2998	1.6466	2.3308	-0.6416	1.2875	2.081	0.8883	2.4332	0.6145	1.3511	-1.4305	1.2576	2.1862	-2.6349	-9.9658	1.5366	2.5683	1.0007	1.9188	1.7403	1.0079	1.2271	2.1013	0.7832	0.8164	0.4233	1.3901	3.0688	0.2154	0.4657	0.4657	1.1447	2.108	3.1145	0.434
