Name	sample	TCGA-2J-AAB1-01	TCGA-2J-AAB4-01	TCGA-2J-AAB6-01	TCGA-2J-AAB8-01	TCGA-2J-AAB9-01	TCGA-2J-AABA-01	TCGA-2J-AABE-01	TCGA-2J-AABF-01	TCGA-2J-AABH-01	TCGA-2J-AABI-01	TCGA-2J-AABK-01	TCGA-2J-AABO-01	TCGA-2J-AABP-01	TCGA-2J-AABR-01	TCGA-2J-AABT-01	TCGA-2J-AABU-01	TCGA-2J-AABV-01	TCGA-2L-AAQA-01	TCGA-2L-AAQE-01	TCGA-2L-AAQI-01	TCGA-2L-AAQJ-01	TCGA-2L-AAQL-01	TCGA-2L-AAQM-01	TCGA-3A-A9I5-01	TCGA-3A-A9I7-01	TCGA-3A-A9I9-01	TCGA-3A-A9IB-01	TCGA-3A-A9IC-01	TCGA-3A-A9IH-01	TCGA-3A-A9IJ-01	TCGA-3A-A9IL-01	TCGA-3A-A9IN-01	TCGA-3A-A9IO-01	TCGA-3A-A9IR-01	TCGA-3A-A9IS-01	TCGA-3A-A9IU-01	TCGA-3A-A9IV-01	TCGA-3A-A9IX-01	TCGA-3A-A9IZ-01	TCGA-3A-A9J0-01	TCGA-3E-AAAY-01	TCGA-3E-AAAZ-01	TCGA-F2-6879-01	TCGA-F2-6880-01	TCGA-F2-7273-01	TCGA-F2-7276-01	TCGA-F2-A44G-01	TCGA-F2-A44H-01	TCGA-F2-A7TX-01	TCGA-F2-A8YN-01	TCGA-FB-A4P5-01	TCGA-FB-A4P6-01	TCGA-FB-A545-01	TCGA-FB-A5VM-01	TCGA-FB-A78T-01	TCGA-FB-A7DR-01	TCGA-FB-AAPP-01	TCGA-FB-AAPQ-01	TCGA-FB-AAPS-01	TCGA-FB-AAPU-01	TCGA-FB-AAPY-01	TCGA-FB-AAPZ-01	TCGA-FB-AAQ0-01	TCGA-FB-AAQ1-01	TCGA-FB-AAQ2-01	TCGA-FB-AAQ3-01	TCGA-FB-AAQ6-01	TCGA-H6-8124-01	TCGA-H6-8124-11	TCGA-H6-A45N-01	TCGA-H6-A45N-11	TCGA-H8-A6C1-01	TCGA-HV-A5A3-01	TCGA-HV-A5A3-11	TCGA-HV-A5A4-01	TCGA-HV-A5A5-01	TCGA-HV-A5A6-01	TCGA-HV-A7OL-01	TCGA-HV-A7OP-01	TCGA-HV-AA8V-01	TCGA-HV-AA8X-01	TCGA-HZ-7289-01	TCGA-HZ-7918-01	TCGA-HZ-7919-01	TCGA-HZ-7920-01	TCGA-HZ-7922-01	TCGA-HZ-7923-01	TCGA-HZ-7924-01	TCGA-HZ-7925-01	TCGA-HZ-7926-01	TCGA-HZ-8001-01	TCGA-HZ-8002-01	TCGA-HZ-8003-01	TCGA-HZ-8005-01	TCGA-HZ-8315-01	TCGA-HZ-8317-01	TCGA-HZ-8519-01	TCGA-HZ-8636-01	TCGA-HZ-8637-01	TCGA-HZ-8638-01	TCGA-HZ-A49G-01	TCGA-HZ-A49H-01	TCGA-HZ-A49I-01	TCGA-HZ-A4BH-01	TCGA-HZ-A4BK-01	TCGA-HZ-A77O-01	TCGA-HZ-A77P-01	TCGA-HZ-A77Q-01	TCGA-HZ-A8P0-01	TCGA-HZ-A8P1-01	TCGA-HZ-A9TJ-01	TCGA-HZ-A9TJ-06	TCGA-IB-7644-01	TCGA-IB-7645-01	TCGA-IB-7646-01	TCGA-IB-7647-01	TCGA-IB-7649-01	TCGA-IB-7651-01	TCGA-IB-7652-01	TCGA-IB-7654-01	TCGA-IB-7885-01	TCGA-IB-7886-01	TCGA-IB-7887-01	TCGA-IB-7888-01	TCGA-IB-7889-01	TCGA-IB-7890-01	TCGA-IB-7891-01	TCGA-IB-7893-01	TCGA-IB-7897-01	TCGA-IB-8126-01	TCGA-IB-8127-01	TCGA-IB-A5SO-01	TCGA-IB-A5SP-01	TCGA-IB-A5SQ-01	TCGA-IB-A5SS-01	TCGA-IB-A5ST-01	TCGA-IB-A6UF-01	TCGA-IB-A6UG-01	TCGA-IB-A7LX-01	TCGA-IB-A7M4-01	TCGA-IB-AAUM-01	TCGA-IB-AAUN-01	TCGA-IB-AAUO-01	TCGA-IB-AAUP-01	TCGA-IB-AAUQ-01	TCGA-IB-AAUR-01	TCGA-IB-AAUS-01	TCGA-IB-AAUT-01	TCGA-IB-AAUU-01	TCGA-IB-AAUV-01	TCGA-IB-AAUW-01	TCGA-L1-A7W4-01	TCGA-LB-A7SX-01	TCGA-LB-A8F3-01	TCGA-LB-A9Q5-01	TCGA-M8-A5N4-01	TCGA-OE-A75W-01	TCGA-PZ-A5RE-01	TCGA-Q3-A5QY-01	TCGA-Q3-AA2A-01	TCGA-RB-A7B8-01	TCGA-RB-AA9M-01	TCGA-RL-AAAS-01	TCGA-S4-A8RM-01	TCGA-S4-A8RO-01	TCGA-S4-A8RP-01	TCGA-US-A774-01	TCGA-US-A776-01	TCGA-US-A779-01	TCGA-US-A77E-01	TCGA-US-A77G-01	TCGA-US-A77J-01	TCGA-XD-AAUG-01	TCGA-XD-AAUH-01	TCGA-XD-AAUI-01	TCGA-XD-AAUL-01	TCGA-XN-A8T3-01	TCGA-XN-A8T5-01	TCGA-YB-A89D-01	TCGA-YB-A89D-11	TCGA-YH-A8SY-01	TCGA-YY-A8LH-01	TCGA-Z5-AAPL-01
TDO2-201	ENST00000503634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0496	0.0	3.0635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0841	1.0635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6229	0.0	0.0	0.0	1.5993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6871	0.0	1.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TDO2-202	ENST00000506072	0.0	0.0	0.0	0.0	0.0	2.0635	0.0	0.0	0.0	0.0	0.0	0.0	4.3205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7093	0.0	0.0	0.0	1.511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5311	1.9411	0.0	0.0	0.0	0.0	0.0	0.0	2.757	0.0	3.1938	0.0	0.0	0.0	1.5261	0.0	0.0	2.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TDO2-203	ENST00000506181	0.0	0.0	0.0	0.0	0.0	1.1635	0.0	0.0	0.0	1.0	0.0	0.0	1.669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TDO2-204	ENST00000507590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0841	0.0	0.0	0.0	0.0	0.0	0.0	1.9411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TDO2-205	ENST00000509738	0.0	2.1731	0.0	1.1309	0.0	1.7225	0.0	0.0	0.0	0.0	1.1375	0.0	1.0976	1.2016	0.0	0.0	0.0	0.0	0.0	1.7049	0.0	0.0	0.0	0.0	0.0	1.1506	1.1699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.144	1.1243	1.0909	0.0	0.0	3.1094	0.0	0.0	1.0909	1.7225	1.0841	0.0	1.6871	0.0	0.0	1.0635	1.8074	0.0	1.0496	0.0	0.0	0.0	1.8319	0.0	0.0	1.1309	0.0	0.0	1.7181	3.0391	0.0	0.0	0.0	0.0	1.669	1.0909	1.6736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.774	0.0	0.0	2.2357	2.2048	0.0	0.0	0.0	3.2765	1.8156	0.0	2.0942	1.8359	1.7698	1.1243	2.8053	2.7592	1.6508	0.0	1.0215	2.0976	0.0	0.0	0.0	0.0	1.1243	0.0	1.1177	2.319	0.0	1.2016	0.0	1.1699	0.0	1.1827	2.2141	0.0	1.7268	0.0	0.0	1.144	1.1375	0.0	1.8197	1.189	2.6893	1.1177	1.7655	1.111	0.0	2.1667	1.1309	1.7312	0.0	0.0	1.1309	0.0	0.0	0.0	1.0566	1.8032	0.0	2.6135	2.541	1.1375	0.0	1.1827	1.7485	1.7312	0.0	0.0	0.0	0.0	0.0	0.0	1.0772	0.0	0.0	1.1177	0.0	0.0	0.0	1.189	0.0	0.0	1.1043	0.0	1.6508	0.0	1.189	0.0	0.0	1.111	0.0	0.0	1.1699	1.1177	1.1243	1.0566	0.0
TDO2-206	ENST00000510293	0.0	0.0	0.0	0.0	2.8953	0.0	0.0	0.0	0.0	3.8278	0.0	0.0	0.0	3.319	2.2418	0.0	2.2048	2.7181	0.0	0.0	0.0	0.0	0.2869	0.0	0.0	0.0	2.1699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1827	0.0	0.0	0.84	3.0566	0.0	0.0	2.9764	0.0	0.2388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0566	2.1763	0.0	0.0	0.0	1.9222	0.0	0.0	0.0	0.926	0.0	0.0	3.1763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5898	0.0	0.0	0.0	0.0	2.441	0.0	0.0	2.3618	0.0	0.0	0.0	0.0	2.0635	0.0	0.0	0.0	0.0	0.0	0.8237	0.0	1.3391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.844	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.7049	1.5311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.433	0.0	0.8319	0.0	2.6064	2.2296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TDO2-207	ENST00000512584	0.0	3.5348	2.8895	1.3103	0.0	1.3561	2.4249	2.4249	2.3045	3.0179	1.3045	2.0772	3.7634	2.4542	2.4276	0.0	0.0	3.6253	1.2388	2.4303	3.1127	0.0	1.3391	1.5008	3.1144	0.0	3.9964	1.9561	2.488	0.0	0.0	1.4489	0.0	1.2869	0.0	0.0	0.0	2.516	1.257	1.5753	2.5729	0.0	0.0	0.0	4.4751	2.8875	3.3219	0.0	2.7908	1.3219	1.4005	2.1177	2.0356	1.4276	1.8914	2.3951	0.0	0.0	3.854	0.0	2.8298	2.9241	2.3306	2.2296	0.0	2.3248	1.3045	3.6323	4.4148	2.8319	1.9891	3.373	1.4594	4.2126	3.0566	2.0144	0.0	0.0	0.0	2.8135	0.0	0.0	1.926	3.7015	2.0356	1.9069	3.0652	4.3854	3.5435	3.342	1.3219	4.8836	1.2869	0.0	3.1763	3.1094	3.4263	4.2365	4.9103	3.4957	2.4621	0.0	2.5211	2.8156	2.0909	2.1635	0.0	2.4463	2.8738	2.0704	1.2987	0.0	0.0	3.4568	0.0	2.4699	0.0	0.0	4.3764	1.2928	1.4699	1.263	1.9184	1.3505	1.4854	1.9745	2.8679	2.3674	4.2638	1.9336	2.7845	1.3561	1.4114	3.706	2.0	1.9373	0.0	2.5361	1.3045	1.2141	2.0179	2.0635	3.0374	3.9819	2.111	4.1977	3.8679	3.3813	4.337	2.7377	2.0215	1.3277	2.4222	0.0	0.0	1.3391	0.0	0.0	2.943	3.4209	2.1953	4.292	0.0	1.2869	4.0215	2.3896	3.0356	0.0	1.2388	1.9819	0.0	2.0144	1.5607	3.06	4.2095	1.9561	2.8258	3.1651	2.406	2.9392	4.1635	0.0	3.7729
TDO2-208	ENST00000536354	5.4594	7.8259	9.0073	5.5948	7.3359	6.0161	7.4482	8.7801	7.7283	8.8633	7.3332	8.2421	10.2273	8.3804	6.8935	6.5078	3.3771	6.4878	6.8535	7.1018	8.7956	6.0661	4.2668	6.7028	8.0786	6.6115	7.8905	6.1922	7.661	3.5777	4.5236	4.1102	4.1699	6.0347	0.0	6.2479	6.4621	8.9107	5.7973	6.2819	8.0921	7.5382	6.4919	1.5656	9.6815	9.1739	7.1396	7.6138	7.6132	7.3431	7.5106	6.9123	6.4413	8.5119	6.6611	8.3139	1.144	6.4856	8.0601	5.8074	7.484	7.0318	5.2399	7.2975	7.227	8.2384	5.6008	7.6288	10.3042	7.2468	5.4604	7.806	6.0483	10.5611	7.9041	8.8034	6.3576	6.5578	2.0	8.0605	6.7682	3.0179	9.1579	8.0905	8.6068	8.1861	7.9768	9.7886	9.4845	8.1792	9.0403	8.9565	8.2902	6.4756	6.8161	8.6467	7.7803	9.2429	10.3347	8.9541	7.9504	8.2038	7.324	8.9474	7.6635	7.898	7.1274	8.602	7.5118	5.5173	5.7647	5.5853	4.9649	9.4088	6.3832	10.1006	8.0928	8.9301	9.1	7.5891	7.6789	6.2403	6.0708	8.7355	7.9425	8.5973	9.4557	8.9784	8.8482	7.1997	8.3251	7.1334	6.0734	10.2437	8.5187	7.621	5.7549	6.7082	5.5683	5.8748	6.6717	6.9167	6.7103	9.0243	7.0409	9.6157	9.1126	7.9564	7.6495	8.1602	7.3802	7.5091	5.6041	5.9759	6.4594	6.8638	6.4594	5.7471	9.088	7.1425	7.6964	8.6519	9.3106	6.0126	7.6276	7.5847	8.2374	2.4983	5.4754	5.9605	4.7474	7.8696	5.4289	8.5912	7.8549	6.3567	8.3962	8.1801	8.4857	8.9312	9.5214	4.696	7.8286
TGFB1-201	ENST00000221930	12.3352	11.778	12.6168	10.6166	11.2858	11.9749	12.0146	12.5306	12.0863	12.8005	10.7286	11.579	13.5682	12.0764	11.5272	11.029	9.6043	12.3255	11.8574	11.817	12.1892	12.0993	11.2678	12.502	12.6685	11.3564	13.2953	12.6132	11.512	11.071	11.2357	11.1429	11.3786	9.885	9.5414	12.2101	10.0795	12.5422	11.3651	11.9882	11.7816	12.1643	12.2657	9.1862	13.1563	12.4795	11.1518	11.3858	11.5853	11.8461	11.4593	11.3653	12.1347	12.3978	12.3704	12.347	7.2679	10.5135	12.3955	10.7571	12.0646	11.9789	10.866	12.0189	11.5425	10.343	10.6873	13.1207	12.2194	11.3001	11.9248	11.3487	12.2662	12.343	11.7166	11.6192	11.3455	11.7691	9.8473	12.0961	11.4017	9.8892	11.7902	11.2404	11.8748	11.8785	12.2215	11.4527	12.5576	12.0788	12.3133	11.627	11.3449	12.5522	12.073	11.0463	12.1048	12.3283	12.2473	10.8363	11.8633	11.0475	12.1369	11.8644	12.422	12.707	11.8234	12.1104	11.499	10.2366	11.9493	11.8733	11.6906	11.9614	11.3497	12.3935	11.0454	12.2037	12.8458	11.9986	12.7008	11.3833	11.8496	11.3909	12.0963	12.3426	11.7906	12.3424	11.8738	10.5902	12.9553	12.4109	10.3497	12.7768	13.075	12.4157	12.467	12.1939	12.5007	12.5037	11.0081	11.0022	11.1729	12.6062	11.6324	13.0257	12.8497	12.0509	11.9821	12.5894	11.9463	11.6884	10.3502	13.1799	11.1151	11.8287	12.56	12.3358	12.8554	11.4348	12.1453	11.8085	12.516	10.8167	12.539	12.0173	12.1425	9.7255	11.2358	12.5046	11.1097	12.421	11.6302	11.9406	11.888	12.3926	12.6241	12.1861	12.3807	12.8388	12.4205	12.436	12.1746
TGFB1-202	ENST00000597453	3.5898	4.153	6.059	2.6599	1.9745	3.9955	3.6276	3.7602	3.9241	0.0	4.1465	4.5423	5.1574	3.5248	2.6668	0.0	4.6305	3.4647	1.7655	1.6826	2.8934	2.7247	0.0	3.0858	3.8319	2.433	4.9136	3.4686	0.0	0.0	2.5385	0.0	3.0772	1.6826	2.8176	4.4114	0.0	5.2055	3.2016	4.1882	4.3427	3.0583	4.0652	0.0	4.7814	3.6781	2.5632	0.0	1.6135	2.4303	3.0072	2.84	2.7698	4.1408	4.342	4.6147	0.0	0.0	3.0233	0.0	5.3334	5.9435	3.9288	0.0	3.546	3.6241	2.9126	3.1795	2.4594	1.9672	5.1566	2.4436	4.3031	3.1522	3.0391	2.9165	3.5361	4.0426	0.0	3.278	1.8992	0.0	5.7396	4.9607	5.1707	4.986	5.2246	1.7485	3.4303	1.852	6.3129	4.2645	3.6171	4.0695	2.696	0.0	3.7751	3.1587	4.9011	3.1127	3.0959	2.121	3.2095	0.0	1.9928	3.3505	2.8135	3.3219	2.546	2.5558	4.269	2.9653	3.1506	3.437	4.8875	6.2787	0.0	1.9146	3.4712	1.8115	4.431	5.8946	2.8217	4.488	5.1803	3.1554	3.5298	3.5248	5.5592	3.3045	3.9644	3.9644	2.3045	2.406	2.5484	4.5583	4.1659	4.6058	4.3219	4.1318	1.8914	3.2479	4.0824	4.3923	3.6112	5.6957	5.0396	3.0233	2.4621	3.9117	4.1715	3.2615	3.8369	3.4436	0.0	2.7991	4.1514	3.3089	5.7769	5.516	2.6346	3.0959	4.3736	4.4976	4.3441	5.0747	4.7634	2.7949	3.3363	4.3045	1.6041	4.9514	3.466	5.8644	4.8475	3.6565	4.4912	4.4107	4.4686	3.8689	4.2638	4.5783	6.301
TGFB1-203	ENST00000598758	6.7361	6.3677	8.3019	6.9086	4.9773	6.7443	6.1884	5.9656	6.3866	5.4373	6.9051	7.0016	7.5156	5.6747	5.323	6.751	6.4291	5.8615	6.4207	3.7592	6.1414	7.1737	4.649	8.9469	6.1689	6.0932	6.5606	7.1073	5.0959	5.2645	4.3406	5.1214	5.2679	4.2743	4.4416	5.7244	4.5916	7.0627	6.3963	6.7665	5.675	6.0687	7.1467	3.4005	7.2115	7.1818	5.1558	4.6363	4.8151	5.6758	3.7323	2.9069	5.2761	8.2491	7.4723	5.8701	3.9672	5.5122	6.2098	6.0968	8.4646	6.714	6.8158	7.9455	7.6337	7.5563	5.6427	5.0963	4.9241	3.8022	6.2277	4.8283	4.3618	4.5404	3.3505	4.4816	5.0241	7.8577	7.9551	6.9971	4.8792	2.844	7.6188	7.6531	7.6287	7.675	6.9255	4.5392	7.8146	5.814	8.6702	6.5526	5.6311	5.738	5.7027	3.4854	5.2373	5.4386	5.3684	4.1747	1.8639	4.1514	3.2615	4.3526	5.14	5.0557	5.6868	5.5475	5.897	5.6913	6.1426	6.0041	6.1073	7.3588	6.8074	8.1752	7.0521	6.3123	5.6349	6.4901	7.9652	7.3597	6.9447	7.2437	8.3158	7.2977	7.2125	7.7882	7.1292	5.323	5.3854	5.6873	3.9964	6.4904	6.6523	6.5987	6.3325	5.7458	5.4094	5.1739	4.7208	5.6767	6.9264	5.6826	6.7965	5.3509	6.219	5.0135	6.0883	6.3225	5.2048	5.2784	4.5392	5.0652	2.3016	4.3583	8.7094	6.9456	6.9246	8.2523	6.2477	4.6456	6.4024	5.8068	5.1027	6.1534	6.1264	4.8395	7.5704	6.742	3.106	7.2443	5.9146	7.4632	7.3584	6.1497	6.5589	6.4024	5.6465	7.2236	7.7125	6.6623	7.4689
TGFB1-204	ENST00000600196	4.2203	3.2357	4.4886	2.5801	3.0054	4.0866	3.2479	3.6462	3.6076	5.0613	2.4087	2.6848	6.2157	3.025	3.8718	3.0479	3.5801	4.3001	4.7032	4.106	5.0188	5.1651	4.4867	6.2884	4.7104	2.5385	6.0288	5.9621	3.9551	4.8792	3.3882	3.8319	3.1194	0.0	2.0566	4.4074	2.9891	3.9155	3.319	3.8924	4.7082	4.6741	4.3096	0.0	5.5132	4.3743	4.9189	2.8895	3.2188	3.8329	5.394	4.5361	6.0303	5.9205	5.2776	4.5674	1.2388	2.9982	4.9607	1.406	5.432	4.9269	2.3219	4.2203	2.7071	3.9317	2.7866	5.7703	5.0717	3.8748	4.3937	3.7431	5.3533	4.7425	4.1094	4.4256	4.991	5.6026	3.5789	4.1914	3.5311	0.6135	2.9709	3.6904	3.9745	3.7366	5.0836	2.7027	4.8866	2.9126	3.0479	3.0583	3.359	5.1342	4.1144	3.1827	4.4679	3.3868	4.9653	2.5922	0.0	3.228	5.021	5.2491	4.5478	5.5951	4.4463	3.8895	4.4296	3.5185	4.9026	3.8104	2.8379	4.5059	2.585	4.0755	2.6871	4.7317	3.7137	0.0	4.5154	3.1375	3.8728	4.1326	3.4449	0.0	3.2234	3.7897	4.0755	2.2265	5.1152	5.1135	3.0444	4.8743	5.2161	4.4012	4.4627	5.0126	5.6789	4.3834	3.5558	3.6702	4.5392	4.986	3.3291	5.1847	5.4699	4.7425	3.926	5.3041	3.9269	3.4621	2.6554	5.4748	3.4568	4.6651	6.3018	5.1795	5.5195	4.1691	4.7608	5.116	4.9131	3.1779	4.8212	4.5632	4.477	1.9855	5.0023	4.2668	3.6496	5.7407	3.5223	5.0184	4.5765	5.0277	5.1375	4.7501	5.1342	5.4216	5.2917	5.5179	4.0339
