Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-W6-AA0S-01	0.242798492564164	0	0.0275499574313848	0	0.0323363150409895	0.150826533522512	0	0	0	0	0.00200793353295054	0	0.372359736351477	0.0281900628316981	0.00974128245175369	0	0.00255952490336156	0	0	0.085327911707847	0.046302249661862	0	9999	-0.00210394309219544	1.10584967948125
TCGA-WD-A7RX-01	0.0607479509050827	0	0	0	0.0214348213248362	0.199380416965277	0	0	0.0779926865699265	0.137965751800476	0	0.00820218482462717	0.0241914494797936	0.118243100148486	0.00372916546246182	0.0770635794776804	0	0.0025321615607942	0	0.268516731480558	0	0	9999	0.0161949276836825	1.10802342173944
TCGA-YR-A95A-01	0.0805024207903895	0	0	0	0.00604149941806784	0.105901086086727	0.0655559676712445	0.00677226452726167	0.0372886365082062	0.0599373610166449	0.033546845663939	0	0.0224692312563006	0	0	0.0884540390172474	0	0.33578423963589	0	0.157746408408081	0	0	9999	0.00934717657549867	1.10374069620258
TCGA-ZD-A8I3-01	0.140484687024144	0	0.0296677058329174	0	0.216293996712643	0	0	0	0.0159497547001401	0.0611569055751299	0	0.0717267647350265	0.267450740865933	0	0	0	0	0.123473703335265	0	0.0459958714056816	0.02779986981312	0	9999	0.00227491655273358	1.08737064906673
TCGA-ZH-A8Y1-01	0.171204191359352	0	0.00858376880516446	0	0.0872985370499658	0.0849669489842054	0.0458287696247794	0.0518536198465124	0	0.0547693943856695	0	0.0159378446675488	0	0	0	0.254983325518635	0	0.105653126043572	0.0752896240578905	0	0.043630849656705	0	9999	-0.038412044460267	1.08503907145235
TCGA-ZH-A8Y2-01	0.26281237760691	0	0.0341141034983109	0	0.0860996733707948	0.117685122007193	0	0	0	0	0	0.0178588276234475	0	0	0.00250745086084382	0.14795618152215	0	0	0	0.0833495175646608	0.163206640212253	0.0844101057334359	9999	-0.0288974026816238	1.10980726453789
TCGA-ZH-A8Y4-01	0.258966656287991	0	0.0347752424203799	0	0.108623278514398	0.163809111294987	0	0	0	0.124821206381084	0	0	0.19033011273838	0	0	0	0	0.100123785972602	0	0.0118602362691755	0.00669037012100304	0	9999	0.00718065548238965	1.10175182560234
TCGA-ZH-A8Y5-01	0.232929124963027	0	0.0209645779197305	0	0.216098292502544	0	0.00458450879179119	0.0409416276551872	0	0.0703033228283954	0	0.00866025733281757	0	0	0.0286423129340262	0.126062607653585	0	0	0.0199484851657319	0	0.214151923549777	0.0167129587033867	9999	0.00361197060683631	1.09105375144651
TCGA-ZH-A8Y6-01	0.312269490112449	0	0.0321763329997358	0	0.029515628815267	0.00471971156804465	0.00461434778447962	0.121586609942831	0	0.00372508175303209	0	0.0740352913557211	0	0	0.0555910400962543	0.166630851637356	0	0.0644462009164933	0.125719888982164	0	0.00496952403617273	0	9999	-0.00972497090791356	1.10440491091244
TCGA-ZH-A8Y8-01	0	0.0185722554539204	0.011802309319235	0	0.0872684020574616	0.217519608944683	0	0	0.0300924742644948	0.0996969147500979	0	0.0211945461749571	0.351294549685539	0	0.0329093005862389	0	0	0	0	0.129649638763373	0	0	9999	0.0443163320340777	1.08384941174399
TCGA-ZU-A8S4-01	0.129011433592596	0	0.00421938409127595	0	0.11712567855517	0.0854338851968023	0.356400352755191	0	0	0.0547268978975602	0.0505840808194811	0	0.00987888323972021	0.0442577620659259	0.0116128600218251	0.0209734204677556	0.0781910008880756	0.00230237717118413	0	0	0.0352819832374375	0	9999	0.0194397951386451	1.07575533209961
