Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-50-6597-01	0.0241803529311221	0.0217037632618576	0.0415473591627356	0	0.098156343438842	0.0488841661116195	0	0	0.00770831337911071	0.0576843387253407	0	0.0128926160341968	0	0	0	0.310149485924678	0	0.0832659511701052	0	0.288515887454249	0.00531142240614286	0	9999	0.00428730838910061	1.10869285648436
TCGA-50-6673-01	0	0	0.0306085956553202	0	0.243971664484741	0	0	0	0.00488526187049859	0.12403863095402	0	0.0544312516780116	0	0	0	0.107260663260684	0	0.0180821983771626	0	0.377197216555834	0.0395245171637279	0	9999	0.019802028035919	1.14237012373087
TCGA-50-7109-01	0	0.0417794837928057	0	0	0.042134136135817	0.144999244581898	0	0	0.0176233983251627	0.0485956130990564	0	0.0354336036116528	0.0214873987743828	0	0	0.0691611607242146	0	0.0252873304769967	0	0.553498630478014	0	0	9999	0.00549337703335694	1.21981320229479
TCGA-50-8457-01	0	0.0120236226908783	0.00497585903281675	0	0.146273707855353	0.0672225150794621	0	0	0.023475311656897	0.0778169876968706	0	0.0536884888433314	0.00145045809228991	0	0.00548032623104539	0.0256652871891477	0	0	0	0.581927435631908	0	0	9999	0.0115847674051384	1.24298937631917
TCGA-50-8459-01	0	0.0544336861519388	0.00859274860922301	0	0.130187992410448	0.0458270044856608	0	0.0115377284667921	0	0.0671845984337715	0	0.0379365890217633	0	0	0	0.0548603436381242	0	0.0142214729557332	0	0.575217835826545	0	0	9999	0.00918343188635978	1.23128978556257
TCGA-50-8460-01	0	0.0137128089037433	0.0233689491540052	5.23188976624012e-05	0.0535768669978986	0	0	0.0147780935514713	0.0167978645864095	0.0451765929593577	0	0.0517306991681481	0	1.83727028123558e-05	0.016642767445648	0.0379013538908716	0	0.0481812226449717	0	0.626412259165783	0.0516498299312172	0	9999	-0.00181574963147479	1.27527785482884
TCGA-53-7624-01	0.0499755962675939	0	0.097610700307359	0	0.262813170648834	0.112396654939563	0.0489963372208118	0	0	0.109557624555553	0.0472578985996273	0	0	0.0178191621922319	0	0.0237606643483571	0	2.01843381693686e-05	0	0.184070798869544	0.0457212077123556	0	9999	0.048159585520838	1.08815853578499
TCGA-53-7626-01	0	0.0211530164770321	0.0150996117625067	0	0.156365619298325	0.196888111621091	0	0	0.0112902167668201	0.160429470633567	0	0.0289010029671518	0	0	0	0.00724274811910633	0	0.0270587161749384	0	0.375571486179461	0	0	9999	0.0283362531677653	1.14904767248095
TCGA-53-7813-01	0	0.159979883843873	0	0	0.0706499808524269	0	0	0.00345676522822851	0.0190426223947168	0.0143559086571683	0	0.0591846804097259	0.0159091258288288	0	0.0184709746911639	0.0164932894775888	0	0.00427411514606338	0	0.618182653470216	0	0	9999	-0.000388791335610135	1.26701358639895
TCGA-53-A4EZ-01	0.100882284764798	0	0.0133291454872453	0	0.072885040685307	0.10481002088847	0.020046089370299	0	0	0.0226874551194097	0	0.00317428737454463	0	0	0	0.396061132499486	0	0.0362273268784211	0	0.0564696284067077	0.155858059602759	0.0175695289225533	9999	0.0157391632699791	1.0760367936781
TCGA-55-1592-01	0.110806841215829	0	0.000514120380640983	0	0.0935527569018168	0.0273682168029904	0	0	0	0.111088954530592	0	0.1139641782184	0	0	0.00689180083371225	0.10110106612755	0	0.00688502641416317	0	0.36769626901753	0.060130769556776	0	9999	-0.000540486068148465	1.16421731910664
