Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-C5-A3HE-01	0	0.0360259915952868	0.0396947236643015	0	0.0275460393210169	0.176840023296404	0	0.00660142088944406	0.0445950534872027	0	0.0190830117522437	0	0.00243572600490489	0.118460791067941	0	0.055295777873716	0	0.029620500610588	0	0.443800940436951	0	0	9999	0.0119986608800761	1.15890876228682
TCGA-C5-A3HF-01	0.215797029764812	0	0.0798449485150863	0	0.0344519902862048	0.0736264867312937	0	0	0.0477685675120704	0.0653183092568172	0	0.0387455587858257	0	0.0297557447604546	0	0.0675890037719664	0	0.0173591019984286	0	0.32974325861704	0	0	9999	0.000140552127344751	1.14204207759356
TCGA-C5-A3HL-01	0.0132982940293045	0	0.32610447538185	0	0.246455864108169	0.00784772278460322	0	0	0	0.117056190972137	0	0.0501626657916509	4.88818855670167e-05	0	0.00298664898251458	0	0	0.0199498636091698	0	0.216089392455034	0	0	9999	0.0317686611450056	1.15594167507858
TCGA-C5-A7CG-01	0	0.0550825988855383	0.123073633259268	0	0.109838724936348	0.154232967995736	0	0	0.0535112815293064	0.121890968016101	0.00784269890786331	0	0	0.025623196507875	0	0.0135086350186015	0	0.00500067894981138	0	0.330394615993551	0	0	9999	0.0358694792395712	1.11842419728188
TCGA-C5-A7CH-01	0.209708759250418	0	0.310176567214119	0	0.0653691562338765	0.149809596168588	0	0	0	0.0816751418469253	0	0.0542906770665303	0	0	0	0.0103594410848439	0	0.0101707208007636	0	0.0864404872928053	0.0219994530411303	0	9999	0.033600333825212	1.17765165865003
TCGA-C5-A7CJ-01	0.063366935192089	0	0.138941946852712	0	0.0804189531224731	0.111378251361528	0	0	0.0256920567787569	0.086912734524163	0	0.0535317628869562	0.0569919473202422	0	0	0	0	0.012504626878364	0	0.370260785082717	0	0	9999	0.0208287342101967	1.14261352614391
TCGA-C5-A7CK-01	0.19444038800394	0	0.111490198282121	0	0.148391382687488	0.00928151957586424	0	0	0	0.0768200119571955	0	0.105232274772938	0.00216067449090183	0	0	0.0348966011830588	0.0180567690852085	0.00305468558037853	0	0.268995768994671	0.0271797253862348	0	9999	0.0114885647687217	1.13768186334455
TCGA-C5-A7CL-01	0.00825126801034082	0	0.240919178587281	0	0.345730773977603	0	0.0400572375492628	0	0.00206987513440981	0.233363358300824	0	0.0420441464803611	0	0	0.0219960752923357	0.0123705524562465	0	0	0.00834312485472252	0.000172029862826402	0.0446823794937865	0	9999	0.0484144363106405	1.12412176179198
TCGA-C5-A7CM-01	0.146612493263623	0	0.0351010465812573	0	0.265889605679317	0	0	0.000689618710563965	0.0026716061721551	0.157030905920818	0	0.139186974473277	0	0	0.00615246411658871	0.0234445429007146	0	0	0	0.205374409236753	0.00864741629300081	0.0091989166519305	9999	0.0318259198466676	1.12822299338965
TCGA-C5-A7CO-01	0.0757977911702406	0	0.362261953298263	0	0.0998113635820578	0.082718782304539	0.00231855073423034	0	0.0402776801839336	0.0782009458380662	0.0283450454062688	0	0	0.061268676498535	0.00421510674490295	0.0379450682135584	0	0	0	0.126628423965788	0	0.00021061205961664	9999	0.108541121696043	1.12188740551856
TCGA-C5-A7UC-01	0.508886329849566	0	0.0484567768006447	0	0.119418958572195	0.0540532629952201	0.0698495020414029	0	0	0.106496643309435	0.036464929831047	0	0.0216154178658893	0	0.00330147779189929	0.00157297608405961	0	0.0125151095251209	0	0.0145014902654963	0.00286712506802377	0	9999	0.0227867738261079	1.17135398142658
TCGA-C5-A7UE-01	0	0	0.113609375075121	0.0105029410681086	0.333449872417051	0	0	0	0	0.0385608098935174	0	0.0363216643777127	0.0200970422277964	0.00186289466926626	0	0.00759313870740306	0	0.0112226061630191	0	0.426779655401004	0	0	9999	0.0378900925981117	1.1503628103025
